event,date,person,quote,Positive?,Negative?,Team?,Individual?
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,"Yeah, I'm just super excited to get going. Looking forward to being done with this whole chaotic process. I'm just ready to work hard. Super excited.",,,,
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,"First thing I'm going to buy, hopefully somewhere to live, and then probably a dog. I'm kind of looking and trying to get a dog.",,,,
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,"I mean, Shai, and it's kind of ironic that we'll be on the same team now. But I think we have the same type of play style, so I think it'll be cool to compete against him in practice every day.",,,,
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,"I mean, first, try not to ugly cry when you hear your name get called. It's kind of a surreal moment and it's hard to really put into words.",,,,
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,I worked out with them probably a couple weeks ago now. I had a really good workout and the vibes were really good and it was a really competitive environment going forward. So I really enjoyed working out there.,,,,
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,"I think just defensive fire. I think everybody can score the ball. I think just being able to be versatile on defense, as well, and bring that competitive spirit into that gym.",,,,
2022 - NBA DRAFT,23-Jun,JALEN WILLIAMS,"Oh, absolutely. I think it's a dope experience. He's super talented. It's kind of cool that we get to go through this experience together now instead of being enemies on the court.",,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,For sure. One thing I'm going to bring is defense. That's what I like to do. That's what they need. I love to defend.,,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,"The one thing I'm going to work on is my shot. If I can get more consistent in my shot, keep getting my reps up in my free time, just getting a lot of shots up and getting a lot of workouts in. That's what I love to do.",,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,I worked out with them. Interviewed at Chicago.,,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,"It was good. I worked out with Malaki Branham, my new teammate. That's good. That's crazy to be his teammate. That workout went good. We competed. I feel like that was the best workout that I ever went against -- Malaki, Dyson, Wendell, Bryce McGowens, Ryan Rollins. We competed and that's what we love to do. Overall, it was a good workout.",,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,"I fit good. They drafted Josh Primo and they developed him. I feel like the San Antonio Spurs are a big develop team organization, and to be going there is a big blessing.",,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,The first thing I'll buy with an NBA paycheck is my own car. I never owned my own car. To own my own car is going to be special for me.,,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,"I look forward to playing against Ja Morant. He's a good player, fast, gets to the basket, athletic. So guard him, it's going to be good.",,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,"Yeah, for sure. If I got to go down there and they call me to the G League, let's do it. I'm going to get more reps and learn from the other guys that are there. It's all about learning. I love to learn from other people to make me better. So, yeah, G League is good.",,,,
2022 - NBA DRAFT,23-Jun,BLAKE WESLEY,"Just excited to be here. They may not know me but, I'm a funny guy, outgoing, love the fans. Get along with everybody. So Spurs fans, you're going to love me.",,,,
2022 - NBA DRAFT,23-Jun,PEYTON WATSON,"First thing I'm going to buy, I ain't really put too much thought into it. I was just really focused on getting drafted first. But probably something like a car or to move my mom wherever I live.",,,,
2022 - NBA DRAFT,23-Jun,PEYTON WATSON,"And then you said player I want to play against? Most definitely KD. That's my childhood idol growing up, and I can't wait to match up with him.",,,,
2022 - NBA DRAFT,23-Jun,PEYTON WATSON,"Well, I mean, clearly they know what they are doing. Sam Presti, great GM. I've had some conversations with them and they are really looking forward to putting their stamp on this season and getting some wins. I can't wait to add to that and try to help us win.",,,,
2022 - NBA DRAFT,23-Jun,PEYTON WATSON,"Yeah, just really getting to know each other, getting to know me as a teammate, as a player. I didn't do a lot of interviews my freshman year, so people want to know my personality and what I'm like in the locker room, as well.",,,,
2022 - NBA DRAFT,23-Jun,TYTY WASHINGTON JR,"No, not at all. I actually talked to Houston on the phone when they called and everything. So once they told me I was heading there, I knew it was a trade. I wasn't really too worried about it.",,,,
2022 - NBA DRAFT,23-Jun,TYTY WASHINGTON JR,"The two other guys they have taken, we played in the same conference in college. So I'm familiar with their games. Me and Jabari played a little bit in high school together in a camp, so I know how he plays as well. I feel like us three are going to jell really good together.",,,,
2022 - NBA DRAFT,23-Jun,TYTY WASHINGTON JR,"I know a few guys that are already on the team as of right now. So I feel like I can just go in there and connect with the guys on and off the court and it's going to be an easy transition. Houston is a pretty fun city, so we're going to make sure Toyota Center is full and going to turn up.",,,,
2022 - NBA DRAFT,23-Jun,TYTY WASHINGTON JR,"Yeah, so some of the guys that I've known for a minute now, Josh Christopher, Jalen Green, Daishen Nix. I knew actually Josh Christopher and Jalen Green since like the sixth grade, just us playing in California every weekend during AAU. Just seeing their faces and talking to them, I'm really well connected with them. I know them on a personal level. So that's pretty cool.",,,,
2022 - NBA DRAFT,23-Jun,TYTY WASHINGTON JR,"I mean, every player wants to be a top pick, high pick and stuff like that. As I was falling, I wasn't really stressing about it. It only takes one team to believe in you, and you can go out there and shock the world. That's kind of my mindset on it. I always bet on myself, so I'm just going to go out there with a chip on my shoulder and remember all the teams that skipped me.",,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,"I'm very excited. I think I'll bring a lot of versatility to the team, energy and fight and passion. I'm really excited.",,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,"Right, exactly. I think the Spurs, the best team, they've won the most, and they play as a team. I think that's what I'm about, so yeah.",,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,"I think just all around the person I am, and then on-court stuff I think I just showed that I can be a really good fit for them.",,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,First thing I'm going to buy is a driving license and then a car. I'm looking forward to playing everyone. I can't wait to play every day and just work and compete.,,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,I just want to tell you guys that I'm going to bring energy every day. I'm going to really compete and bring a lot to the table. I can't wait. We're going to have fun.,,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,"It meant a lot. I feel like they were stressing a little bit, too. But I feel like we were very aware of the situation, and what happens, happens. You can't control it. I feel like the vibes were really positive.",,,,
2022 - NBA DRAFT,23-Jun,JEREMY SOCHAN,Definitely. I think I'm going to fit really well. It's a really young squad. We have a lot of energy. I feel like they were one of the best teams in assists. I really feel like I really fit with that. I feel like it's going to be good.,,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"First thing I'm going to buy, probably somewhere to live, H Town. So probably that.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"And most looking forward to playing against LeBron. That was my idol growing up, so that's who I'm looking forward to playing against.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"Motivated. Real motivated to get down there, get to work and just meet my teammates, meet my staff, just meet everybody down there. Just building relationships, getting to know the family and just getting to work.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"Definitely added a chip, but God makes no mistakes, so I'm happy to be here. I'm happy to be where I'm wanted. I'm happy to get to Houston and just show them, give them what they picked. Just happy to be here.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"No, everybody in the NBA is similar. Everybody wants to win. Everybody is easy to get along with. I'm just happy to go in there and just meet new people, meet my teammates. And I know they're a young, hungry team just like me, so I'm ready to get in there.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"Most thing I'm looking forward to is just growing with them over these next few years. Growing with them, trying to win games with them, growing with them.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"We're all young, all new to the NBA lifestyle, so just learning from them. They're older than me, so just getting in there and ultimately building that relationship with them so it can transfer to the court.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"It was a night that I'll never forget, seeing the smiles on my family's faces, seeing the smile on my brother's face, seeing the smiles on my family's faces in the crowd. It was just something I'll never forget. Making them proud is something I've worked for all my life.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"My dad just told me it was time to amp it up a little bit, time to work even harder. It's a new level, whole new game. Just trying to get there and get to work.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"Anticipation. Like you're just sitting there, cameras floating around, you don't know where you're going. You get jitters a little bit, you're shaking, you've been working for this all your life.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"You know you just want to hear your name called, and when it happens you get a little relief, emotions settle in. After that, it's just a whole new life. You're a part of a new team, new family. So got to put it behind you and just go forward.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"Goals I wish to accomplish is win an NBA championship, multiple-time All-Star and ultimately be a Hall of Famer and one day be listed as one of the greatest ever.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"But ultimately I just want to win championships and be labeled as a winner, always deep in the playoffs, somebody always competing for championships. That's what I want to be.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"I really didn't expect it, but I knew it was a possibility. So when it didn't happen, I wasn't surprised. All the guys up for the pick are great players. They bring a lot to the table.",,,,
2022 - NBA DRAFT,23-Jun,JABARI SMITH JR,"Like I said in other interviews, it was a coin flip. When it happened, I just was happy for him, clapped for him and just waited to hear my name called.",,,,
2022 - NBA DRAFT,23-Jun,SHAEDON SHARPE,"My first sport growing up was hockey, so I did like pro skating. And in terms of like festivals, I did go to like Sunfest and some other ones.",,,,
2022 - NBA DRAFT,23-Jun,SHAEDON SHARPE,"I'll probably invest my money into some type of crypto or something, or even just help my family out. But in terms of like playing against an NBA player, I'd probably say LeBron.",,,,
2022 - NBA DRAFT,23-Jun,SHAEDON SHARPE,"Well, originally I played football. I went from hockey to playing football and then basketball. But I mean, I just found the love playing basketball with friends and family. We would play outside, in the gym at the Y. I just fell in love with it.",,,,
2022 - NBA DRAFT,23-Jun,SHAEDON SHARPE,I feel like basketball is taking over in Canada just because we've had many draft picks come out of Canada.,,,,
2022 - NBA DRAFT,23-Jun,SHAEDON SHARPE,"So yeah, I feel like it's taking over. But hockey is still in Canada. So it's two sports.",,,,
2022 - NBA DRAFT,23-Jun,SHAEDON SHARPE,"I really had no clue, honestly. I mean, when I found out where I was going, it was the same time you guys found out. I really just soaked in everything and just had fun with it.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"I'm excited. I'm excited to get down there. I feel like for me, the first thing that I feel like I bring to the Kings is just a winning culture, winning mindset. I think that'll be special for me, to be able to get down there and help them win and see success in that.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,So I'm excited to go down there and play with a lot of really good players. I'll open it up for questions.,,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"First thing I'm going to buy with my paycheck, probably pay some bills and some groceries. Nothing crazy. I'm not flashy or anything like that. I'm excited to just -- not anyone specific, just go against all the guys you see on TV, the Hall of Famers that have made their mark on the game already.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"I'm excited to compete, and that's the biggest thing, against some of the top guys in the NBA.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"Yeah, it was special. For me to have them here has been a blessing. For them to hear my name be called on draft night, with my mom, my dad, my sister and my brother here, it's a really cool feeling.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,I think I'll never forget it. I'm just glad that I got this opportunity to be in this position I am today. It was all them. It's all I can say is that their hard work throughout the years when I was little helped me be here where I am today.,,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"Yeah, I got to talk to Coach a little bit. What they're all about is winning. I feel like for me, I bring that winning mentality right away with them. I know they've got a lot of good guys, a lot of pieces right now. What they're doing, that's to get to the playoffs and do damage in the playoffs.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"Right now the emphasis is winning, and I feel like I bring that.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"Yeah, I think that'll be special. There's not many guys that come out of Iowa and are in the league. For him to come out of Ames and do what he's done in the league and have the really great career is really special.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"I'm excited to get to know him a little bit. He's my teammate. Just excited because Iowa kind of has a different feel to it. I'm going to get down there and just try to build a great relationship with all the guys. With Harrison, it'll be really cool. It'll be special, for sure.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"Yeah, I think playing alongside them, they all have experience and they've all been there. I think for me it's about learning from them and kind of being that guy that is always on their shoulder, always learning, things like that, to adjust to the league.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"I feel like it'll be really good for me and my career to be going into that scene, and I'm excited to get to work, for sure.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"Yeah, I always have a chip on my shoulder. I mean, three years ago I was an unranked recruit going to Iowa, and I'll never forget that feeling.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"For me, I'll have that chip on my shoulder no matter what. I know that greatness takes time and I know that I have a long ways to go in my development as a basketball player, so for me it's being able to be the best version of myself and get down there and see what happens. I really think it'll be good.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"It's a great feeling. Especially to do that in two years. It's special. I've grown up next to University of Iowa, live 25 minutes away from it growing up. To have that under my belt I feel like is really special because a lot of great players have came through.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"For me, I wear it with pride. It's just it builds for future generations, for the Iowa basketball program, and it shows that you can come here and be special. It's not the most glamorous place in the world, but we get the job done.",,,,
2022 - NBA DRAFT,23-Jun,KEEGAN MURRAY,"For me, it's a really great feeling.",,,,
2022 - NBA DRAFT,23-Jun,BRYCE McGOWENS,"This day has been amazing, getting a chance to be here, celebrate this with my family. This was my dream since I can remember. So just being able to be here and get drafted, it means everything to me. I thank God.",,,,
2022 - NBA DRAFT,23-Jun,BRYCE McGOWENS,"Yes, that's a great group of guys in Minnesota. So having the opportunity to go against them every day, learn and just compete against them is going to be major for me.",,,,
2022 - NBA DRAFT,23-Jun,BRYCE McGOWENS,"Just a scoring spark, me being able to score at all three levels. Bringing in early leadership and just a competitive spirit.",,,,
2022 - NBA DRAFT,23-Jun,BRYCE McGOWENS,Most definitely.,,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"Yeah, I mean, I bring my heart to the Pacers. I'm really fortunate for them to draft me. My goal is to have an impact already on both ends of the floor and bring W's to the team.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"To be honest, I'm not going to spend my money. I think most of it, I'm just going to save it. I'm looking forward to playing against Luguentz Dort a lot. We're from the same neighborhood, so he's the one.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"I feel like I'm pretty excited, to be honest. Tomorrow I'm going to wake up and be a Pacer. Just having the chance to play with Tyrese, Chris Duarte and the other guys on the team is going to be fun.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"Like you said, Tyrese likes to pass the ball. He can really pass the ball. He's a great teammate, as well.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,I'm really looking forward to playing with them and just having fun playing the game.,,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"I would say the NBA Academy helped me a lot. Just getting used to the NBA lifestyle basically, just living by myself. I come from Montreal. For the team, lived in Mexico for two years. Learned a new language, new culture, started eating tacos and stuff.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"I feel like it really prepared me. Just living by myself and being a grown-up at a young age, basically.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"One guy I'm really excited to play against is Luguentz Dort. We're from the same neighborhood. I used to see him, call him my big bro. Now we're at the next level, so it's about time for me to show him who's really the big bro. Looking forward to playing against him.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"Some players I like to model my game after are Jimmy Butler, Jaylen Brown. I feel like they're two really good comparisons for me, but also they're just two-way players and they're like dogs inside of them.",,,,
2022 - NBA DRAFT,23-Jun,BENNEDICT MATHURIN,"I mean, it's great. Those two players are really some players I put myself to.",,,,
2022 - NBA DRAFT,23-Jun,WALKER KESSLER,"You know, I'm ecstatic. I'm excited for the opportunity. I know, as a kid, you look at this level of basketball and you don't really understand that it's a real thing, i's an attainable thing. And to finally get here, I mean, it's surreal. I'm just so excited.",,,,
2022 - NBA DRAFT,23-Jun,WALKER KESSLER,So I think just my ability to just be a defender. I think that's really what I did in college. And also just playing hard and just trying to win.,,,,
2022 - NBA DRAFT,23-Jun,ISMAEL KAMAGATE,"It's a dream come true. I can't believe they said my name in this draft. I'm proud of it, and yeah, I can't wait to work.",,,,
2022 - NBA DRAFT,23-Jun,ISMAEL KAMAGATE,For sure. For sure.,,,,
2022 - NBA DRAFT,23-Jun,ISMAEL KAMAGATE,"I think I'm going to have to work to improve my shot, my passing game, my running, too. I think I have to improve on my post play, too, offensive play, because I'm more a defensive player. Sometimes I'm thinking too much what I'm going to do on offense. Even if I have a good read, I have to make a quicker decision.",,,,
2022 - NBA DRAFT,23-Jun,ISMAEL KAMAGATE,I really look at Bam Adebayo's game because he can do everything on the court. It's a goal to be like that.,,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"I think it's a perfect fit for me, especially because they are a team who are contenders to win the title.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"I'm a competitive guy, so I always try to win. I think it's a perfect fit for me right now.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"There were a lot of plays in that game. I watched that game. I was actually at the arena for, what was that game, I'm not sure, Game 5 at Miami.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"But Game 7, you know, they were just unlucky. That's all I'm going to say. Things didn't work out how they thought they would. That's all.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"Of course, when you look at the game again, you always make a mistake. So they know already what mistakes they made and for sure they're working on it.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"I think it's perfect because you can learn a lot from those guys, always, 247. I'm sure I'm going to learn a lot. I'm always trying to get more and more experience every day. With them, I'm sure I'm going to learn something new.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"First thing I'm going to buy, I'm not sure. Something for my family, for sure. I just want to get a gift for all of them because they are always here for me.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"I was in Miami for almost one month when I came for the draft process. I think the city is great -- nice weather, perfect weather. I met a lot of people there, really good people.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"So I like Miami, yeah. The funny thing is, it's the first city I came to when I came to USA, so I think it's a perfect one.",,,,
2022 - NBA DRAFT,23-Jun,NIKOLA JOVIC,"I don't think we are that familiar. I think our basketball IQ and passing, I think that's the two things that we can kind of compare. Of course, he's doing it on another level. And of course I'm looking forward. I never met him before, so I'm looking forward to meet him and to play against him, it's going to be really good.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"It's just a dream come true for me. You know, I can remember sitting, a young boy, watching some of the great players get drafted. I didn't want to stop until I was walking across that stage, shaking the commissioner's hand.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"It's just a dream come true. For all the kids that have dreams and aspirations, if they put their mind to it and they work hard, they can accomplish it.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"It's actually an amazing story, to have a mother who has been in the league. You don't see too many stories like that, and the bond that we have is special. I thank her for all the things that she's done for me. I know I wouldn't be on this stage, I wouldn't be here, without her.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"It means a lot. I look up to Carsen. He's one of the reasons why I came to Purdue, just to see how much he worked. He's just a special talent. I'm excited to join him.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,My agents controlled all that.,,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"Yeah, they called me and just told me what was going on in the loop. I didn't dictate anything. So I'm just so blessed to be a Piston. That's the way it played out and I'm looking forward to getting down there.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"I think the biggest thing is if you want something in life, you have to work hard for it. I've seen her work late nights, watching film, working hard to make herself better.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"I just learned that from her, and it's what got me here today.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"Playing against, definitely LeBron, someone that I looked up to and idolized. Playing against him would be really great.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"I mean, after the workout, it was a great workout and I really liked the organization. I really had no clue where I was going to end up at. When I heard my name called, it was crazy.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"That question comes up a lot. I actually never really played my mom one-on-one. She was a coach. Her being a coach, I was trying to get all the help I can get, trying to learn new moves. Anything I can get from her, I would ask her for.",,,,
2022 - NBA DRAFT,23-Jun,JADEN IVEY,"Definitely Ja Morant, Russell Westbrook, guys that have the speed and athleticism. I feel like I've been working on my mid-range a lot more this summer and I feel like I can showcase that as well. Players like Michael Jordan and D-Wade.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"Yeah, it's a mix of emotions, probably a thousand emotions, all good ones. You know, I don't really have words to describe them, but I'm so blessed and grateful to be able to be here. I'm ready to compete. I'm ready to go play.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"I think it's a great situation, great dynamic, playing with guys like Josh and Shai, as well as everybody down the roster. It's a lot of great players there with unique skill sets. I feel like I can kind of pair up with them and help enhance theirs as well as have their skill sets enhance mine.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"On both ends. I'll start on defense. On defense, I can use my length and my quickness to cover a lot of ground and take up space. There's more space to take up, obviously, but I feel like I can still take up a great deal of space on defense, both vertically and horizontally, sliding my feet as well as protecting the rim.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"And on offense, OKC plays a very five-out style of basketball. There's a lot of space, especially in the paint to get to the basket or draw two defenders or drive and kick, find guys who are open. Like you said, a lot more space, and it opens up.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"I haven't really thought about that yet, as far as -- I'll probably end up buying a place to live. That will probably be the first thing.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"But playing against, it will be special to share the court with Jalen Suggs again. Obviously, we won't be wearing the same jersey, but to share the court with him would be special and to compete with him. Again, even though we are not on the same team, it will be a great day.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"Yeah, I have a lot of motivations myself. I'm very intrinsically motivated. I wake up every day with a plan on how to make myself a better person, better basketball player. I put so much effort into executing that, that it doesn't really leave room to put effort into things that, one, I can't control, and two, don't help make me better.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"I tune a lot of that stuff out. I do see it here and there, but at the end of the day, I put no effort toward it.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"I think and what I saw, speaking to personnel in the organization, and on my visit, they have a great organization as well as a great vision going forward. I'd say compiling the draft picks and all that is part of vision. Taking it one step at a time is important, especially for myself.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"You know, over time, that vision should pay off.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"Yeah, I try to live with as few expectations as possible, so I can just completely be in the moment. That's one of the biggest things that I've tried to do today and one of the biggest pieces of advice I've gotten from many different people. Stay in the moment, soak it all in because it goes quick, and you can't relive it.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"I've been 100 percent in the moment going with the flow today, and look where we are.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"It's definitely crazy. The lights don't get much brighter than this. You know, coming from a smaller place like Spokane and Gonzaga. But it reminds me, like the Oklahoma fan base and community, it me reminds me a lot of Gonzaga, our community. Super rowdy fans that are diehard for their organization. I'm proud to represent them.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,"I definitely appreciate my new teammate Shai. He's got the drip, for sure.",,,,
2022 - NBA DRAFT,23-Jun,CHET HOLMGREN,We were just talking about over there how much competition I have now on the NBA tunnel walk-throughs. So it should be great.,,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"Man, it feels great. Just to know where you're going and to be able to play for the Hawks, I mean, it's an honor. I'm ready to get to the plane and work. I'm excited right now.",,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"I feel amazed. You know, just grateful to be able to be in the right spot. I'm just ready to get to work and play with a guy, Trae, I looked up to, just watching him play throughout the years. It's a surreal feeling.",,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"I was really just waiting for my name no matter who it was. Just to be able to be in the Draft, I was more than excited. I'm ready to go to ATL.",,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"Yeah, that moment is special. Just to be able to share that with my siblings -- growing up, we used to play one-on-one all the time and just dreamed about that moment. I think it's a memory I'm going to remember forever, and I'm sure they will, too.",,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"That's special, man, to have my coach there and to just feel the love from the community. I'm about to go get dinner with them. I just can't wait to say what's up and just enjoy this night with them.",,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"Man, he gave me so much advice. Just to be here today and just to share this moment with him, he just always told me the truth, always gave me the best advice a father could. I'm just truly grateful and blessed to be able to have a father like him. I'm just excited to see -- trying to get that first win against him.",,,,
2022 - NBA DRAFT,23-Jun,AJ GRIFFIN,"Yeah, it's definitely a blessing to have him as a father.",,,,
2022 - NBA DRAFT,23-Jun,TARI EASON,I think I'm just going to bring a defensive versatility and a competitive edge and just a winning mindset to the team.,,,,
2022 - NBA DRAFT,23-Jun,TARI EASON,"It really just stems from my competitive nature. I believe that no one can score on me, or not, or I make it hard for people to score on me. I know it's the NBA and certain dudes are going to score and things are going to happen. But I pride myself on my defense and really just my competitive spirit always.",,,,
2022 - NBA DRAFT,23-Jun,JALEN DUREN,"Just definitely excited. I don't know if everybody knows, but I heard the pick was going to Detroit. So just happy to be in the NBA. Ready to get started. Excited.",,,,
2022 - NBA DRAFT,23-Jun,JALEN DUREN,"First thing I'm going to buy, I don't know. I haven't really thought of it. I know I definitely want to invest my money early and kind of start to grow.",,,,
2022 - NBA DRAFT,23-Jun,JALEN DUREN,"I'm looking forward to playing against everybody, playing at the highest level, all great players, all the greatest players in the world. I'm definitely just excited to see everybody.",,,,
2022 - NBA DRAFT,23-Jun,JALEN DUREN,"I'm just happy to even get the opportunity, being blessed enough to be in the NBA. Not everybody gets the opportunity, so the fact that I'm here is good for me. I'm happy to play for any team and happy to be a Detroit Piston.",,,,
2022 - NBA DRAFT,23-Jun,OUSMANE DIENG,"Honestly, I'm just excited to be part of the NBA. OKC is a young team. They have some French guys over there, so that will be cool.",,,,
2022 - NBA DRAFT,23-Jun,OUSMANE DIENG,French is my first language.,,,,
2022 - NBA DRAFT,23-Jun,OUSMANE DIENG,"I think I need to buy a new phone because I need an American number, so I will need to buy that. And I want to play against KD.",,,,
2022 - NBA DRAFT,23-Jun,OUSMANE DIENG,"I heard about OKC. But I just want to play in the NBA no matter what city I'm playing in. Yeah, that's it.",,,,
2022 - NBA DRAFT,23-Jun,OUSMANE DIENG,"I will improve on my decision making because everything is faster in the NBA, and probably keep improving my shot.",,,,
2022 - NBA DRAFT,23-Jun,JOHNNY DAVIS,"A little bit. I mean, it's always nice to stay where I'm comfortable at in college, but I just think the opportunity that I have now and that I was given due to the way I played this past year, I don't think there was any chance I could have stayed.",,,,
2022 - NBA DRAFT,23-Jun,JOHNNY DAVIS,I'll probably buy a car with my first paycheck. I'm looking forward to playing against anybody in the league. They are there for a reason.,,,,
2022 - NBA DRAFT,23-Jun,JOHNNY DAVIS,"Basically anything. He's a really good player. I've watched him play for quite some time now, especially the way he scores the basketball. Watching him play with pace and shoot the ball is almost like looking at a work of art.",,,,
